Date,BTC.D,ETH.D,SOL.D,HYPE.D,OTHERS.D,BTC.D_Change,ETH.D_Change,SOL.D_Change,BTC.D_MA7_Change,ETH.D_MA7_Change,SOL.D_MA7_Change
2025-01-27,96.74273459089049,3.0124832980011504,0.02201533625760764,0.2227667748507565,0.2227667748507565,0.038250607187293895,-0.03524825696197942,0.0010904669505625159,0.09718458219573733,-0.09296557282874973,0.0025101204481270158
2025-01-28,96.82147161628562,2.940129121612068,0.02130970779182738,0.21708955431049257,0.21708955431049257,0.07873702539512806,-0.07235417638908226,-0.0007056284657802614,0.10264954306465768,-0.09175156834106346,0.00018560968487759538
2025-01-29,96.85742435466972,2.907499822840366,0.022178278482318688,0.2128975440075931,0.2128975440075931,0.03595273838409696,-0.032629298771702064,0.000868570690491309,0.1433854314746128,-0.11580868163716174,-0.0004576254917032195
2025-01-30,96.75358623363984,3.0002716473690834,0.02533456235570455,0.22080755663537646,0.22080755663537646,-0.10383812102988088,0.09277182452871724,0.003156283873385863,0.10978836270248848,-0.09975628371265088,0.00477822355325748
2025-01-31,96.64331217455972,3.1126917073254745,0.025391073232569797,0.21860504488222798,0.21860504488222798,-0.1102740590801119,0.11242005995639115,5.651087686524628e-05,-0.0487919190610171,0.059749481346782485,0.0041537646554569985
2025-02-01,96.77416511016568,2.9980719396625934,0.022222436058757702,0.20554051411296018,0.20554051411296018,0.130852935605958,-0.11461976766288107,-0.003168637173812095,0.09463965190342094,-0.0646518423861262,0.0008958286858950226
2025-02-02,96.92985044811714,2.8464006969997984,0.02220763758549193,0.20154121729756827,0.20154121729756827,0.15568533795145356,-0.15167124266279508,-1.4798473265770218e-05,0.2253664644139377,-0.2013308579633315,0.0012827682784468074
2025-02-03,97.0096032710416,2.7595237137143647,0.024093290841742915,0.20677972440229572,0.20677972440229572,0.07975282292446195,-0.0868769832854337,0.0018856532562509833,0.26686868015110576,-0.2529595842867858,0.002077954584135275
2025-02-04,97.05742709164728,2.7122928575033662,0.024911287051541286,0.20536876379780702,0.20536876379780702,0.047823820605685796,-0.04723085621099843,0.000817996209798371,0.2359554753616635,-0.22783626410870195,0.003601579259713907
2025-02-05,96.98011483889623,2.79830136687959,0.024855904154084178,0.1967278900700958,0.1967278900700958,-0.07731225275105658,0.08600850937622395,-5.538289745710828e-05,0.12269048422650997,-0.10919845596077593,0.00267762567176549
2025-02-06,97.08325148482263,2.702037377983157,0.023976054027136696,0.190735083167071,0.190735083167071,0.10313664592639782,-0.09626398889643317,-0.0008798501269474818,0.32966525118278867,-0.29823426938592634,-0.0013585083285678548
2025-02-07,97.14465483799056,2.6389331016532283,0.022981714605533762,0.19343034575068102,0.19343034575068102,0.06140335316793255,-0.06310427632992877,-0.0009943394216029335,0.5013426634308331,-0.47375860567224626,-0.0024093586270360345
2025-02-08,97.125628556311,2.649855955451342,0.02358500761031408,0.20093048062734065,0.20093048062734065,-0.01902628167955811,0.010922853798113863,0.0006032930047803163,0.351463446145317,-0.34821598421125133,0.0013625715515563769
2025-02-09,97.12915590398264,2.645857226726276,0.02318231273313342,0.20180455655795915,0.20180455655795915,0.003527347671635539,-0.003998728725066236,-0.00040269487718066,0.19930545586549897,-0.20054347027352248,0.0009746751476414871
2025-02-10,97.12443777146613,2.652615052267227,0.023234670392820775,0.19971250587382217,0.19971250587382217,-0.004718132516501328,0.006757825540951057,5.235765968735623e-05,0.11483450042453569,-0.10690866144713773,-0.00085862044892214
2025-02-11,97.13481606164277,2.6404964596570575,0.02383634080128076,0.20085113789888662,0.20085113789888662,0.010378290176632277,-0.012118592610169454,0.0006016704084599866,0.07738896999548217,-0.07179639784630876,-0.0010749462502605243
2025-02-12,97.06529849179863,2.713959104385851,0.025618122182590835,0.19512428163292855,0.19512428163292855,-0.06951756984413748,0.0734626447287936,0.0017817813813100734,0.08518365290240126,-0.0843422624937391,0.0007622180285066574
2025-02-13,97.08942176289574,2.6887956621316746,0.0263846675158834,0.19539790745671054,0.19539790745671054,0.024123271097110432,-0.025163442254176438,0.0007665453332925641,0.006170278073113877,-0.013241715851482372,0.0024086134887467033
2025-02-14,97.06126965601831,2.7135750762100517,0.026137576105636582,0.19901769166600258,0.19901769166600258,-0.028152106877428196,0.024779414078377027,-0.00024709141024681705,-0.08338518197224687,0.07464197455682342,0.0031558615001028197
2025-02-15,97.10063887307966,2.680318062378905,0.025517067604322704,0.19352599693711153,0.19352599693711153,0.039369217061349104,-0.033257013831146764,-0.0006205085013138781,-0.024989683231339654,0.030462106927562793,0.0019320599940086253
2025-02-16,97.09387270335623,2.688760828534486,0.02707929357857489,0.19028717453072203,0.19028717453072203,-0.0067661697234342455,0.00844276615558126,0.0015622259742521863,-0.03528320062640944,0.04290360180821029,0.0038969808454414716
2025-02-17,97.01550945439963,2.778777456715895,0.02571881030929111,0.17999427857517744,0.17999427857517744,-0.07836324895659175,0.09001662818140899,-0.001360483269283782,-0.10892831706649986,0.12616240444866822,0.0024841399164703334
2025-02-18,97.0911433030263,2.712689885556247,0.02433653250117728,0.17183027891626992,0.17183027891626992,0.07563384862666567,-0.06608757115964803,-0.001382277808113827,-0.04367275861646647,0.07219342589918964,0.0005001916998965197
2025-02-19,97.07783061156078,2.7281988331599814,0.024186329434458524,0.16978422584477912,0.16978422584477912,-0.013312691465515059,0.015508947603734224,-0.00015020306671875705,0.012532119762155958,0.014239728774130267,-0.0014317927481323107
2025-02-20,97.09611821314141,2.705890721485303,0.0241582647373284,0.17383280063596315,0.17383280063596315,0.01828760158062437,-0.022308111674678166,-2.8064697130125715e-05,0.006696450245669894,0.01709505935362854,-0.0022264027785550006
2025-02-21,97.1170834838895,2.6870899083144706,0.02519285573238796,0.17063375206364773,0.17063375206364773,0.020965270748092735,-0.018800813170832598,0.001034590995059561,0.055813827871190824,-0.026485167895581085,-0.0009447203732486226
2025-02-22,97.02525822785368,2.776836637679108,0.02494454766728945,0.17296058679992318,0.17296058679992318,-0.09182525603581837,0.08974672936463746,-0.0002483080650985091,-0.07538064522597665,0.09651857530020314,-0.0005725199370332536
2025-02-23,96.96579288700674,2.841585604460135,0.02337578882035165,0.16924571971277474,0.16924571971277474,-0.05946534084694122,0.06474896678102704,-0.001568758846937801,-0.12807981634948362,0.15282477592564891,-0.003703504758223241
2025-02-24,97.15631061491361,2.6716089042394096,0.021178593504610564,0.15090188734237414,0.15090188734237414,0.19051772790686528,-0.16997670022072553,-0.002197195315741085,0.1408011605139734,-0.1071685524764856,-0.004540216804680544
2025-02-25,97.09175567988024,2.728394424775458,0.022172649484375823,0.15767724585992077,0.15767724585992077,-0.06455493503337095,0.05678552053604857,0.0009940559797652591,0.0006123768539367802,0.015704539219211,-0.002163883016801458
2025-02-26,97.13725255245797,2.6849898710990687,0.022480669720322376,0.1552769067226422,0.1552769067226422,0.045496872577729164,-0.0434045536763894,0.0003080202359465531,0.059421940897181,-0.043208962060912626,-0.0017056597141361478
2025-02-27,97.17329436492001,2.644868159681434,0.02395790522464108,0.15787957017391932,0.15787957017391932,0.036041812462045186,-0.04012171141763465,0.0014772355043187052,0.07717615177860182,-0.06102256180386911,-0.00020035951268731686
2025-02-28,97.22748995198171,2.578856889518115,0.02307032548723231,0.17058283301294644,0.17058283301294644,0.0541955870616988,-0.06601127016331887,-0.0008875797374087724,0.11040646809220789,-0.10823301879635538,-0.00212253024515565
2025-03-01,97.30812747917099,2.507179018263481,0.022186205524959948,0.1625072970405706,0.1625072970405706,0.08063752718928185,-0.07167787125463398,-0.0008841199622723617,0.2828692513173081,-0.2696576194156268,-0.0027583421423295028
2025-03-02,97.19631390185522,2.5985072553727373,0.021100243730971104,0.18407859904107773,0.18407859904107773,-0.1118135773157718,0.09132823710925608,-0.0010859617939888433,0.23052101484847753,-0.24307834908739778,-0.002275545089380545
2025-03-03,97.39116053172968,2.4279127187593685,0.02021693054900078,0.16070981896194733,0.16070981896194733,0.194846629874462,-0.17059453661336876,-0.0008833131819703244,0.23484991681607426,-0.24369618548004102,-0.0009616629556097843
2025-03-04,97.3958808872497,2.4231279093831652,0.019171405858056805,0.16181979750907557,0.16181979750907557,0.004720355520021258,-0.004784809376203292,-0.0010455246909439747,0.30412520736946647,-0.3052665153922929,-0.003001243626319018
2025-03-05,97.4143408312658,2.4099774310183277,0.01845405256075325,0.15722768515511334,0.15722768515511334,0.01845994401610085,-0.013150478364837515,-0.0007173532973035537,0.27708827880783815,-0.275012440080741,-0.004026617159569125
2025-03-06,97.44246021215291,2.3856229398861886,0.016640973386635352,0.15527587457426714,0.15527587457426714,0.028119380887105194,-0.024354491132139167,-0.0018130791741178993,0.26916584723289816,-0.2592452197952455,-0.0073169318380057295
2025-03-07,97.42431210521893,2.402386115642215,0.01695019214929517,0.1563515869895589,0.1563515869895589,-0.01814810693397817,0.01676317575602626,0.00030921876265981724,0.1968221532372212,-0.17647077387590038,-0.00612013333793714
2025-03-08,97.3408351419772,2.487352529462315,0.01708980451358285,0.15472252404690473,0.15472252404690473,-0.08347696324173626,0.08496641382010006,0.00013961236428768065,0.032707662806203075,-0.01982648880116633,-0.005096401011377098
2025-03-09,97.39430431040562,2.4354414569878515,0.017475917024836706,0.15277831558168958,0.15277831558168958,0.0534691684284212,-0.05191107247446336,0.0003861125112538562,0.19799040855039607,-0.16306579838488577,-0.003624326706134398
2025-03-10,97.5250453203567,2.311272747835338,0.016781202305394295,0.14690072950256838,0.14690072950256838,0.1307410099510804,-0.12416870915251366,-0.000694714719442411,0.13388478862701447,-0.11663997092403067,-0.0034357282436064847
2025-03-11,97.57558399263331,2.260740958661769,0.0161686932998073,0.14750635540510063,0.14750635540510063,0.050538672276616126,-0.05053178917356904,-0.0006125090055869968,0.17970310538360934,-0.16238695072139642,-0.0030027125582495068
2025-03-12,97.61132126485043,2.2256697218344708,0.015426481949884958,0.14758253136521465,0.14758253136521465,0.0357372722171192,-0.03507123682729807,-0.0007422113499223407,0.1969804335846277,-0.18430770918385697,-0.0030275706108682937
2025-03-13,97.59394439989927,2.242777182133159,0.014857660537798318,0.1484207574297741,0.1484207574297741,-0.017376864951160087,0.01710746029868826,-0.0005688214120866397,0.1514841877463624,-0.14284575775302955,-0.001783312848837034
2025-03-14,97.60937505071968,2.2196489988115653,0.016005333998882106,0.15497061646986635,0.15497061646986635,0.015430650820405845,-0.02312818332159372,0.0011476734610837876,0.18506294550074642,-0.18273711683064953,-0.0009448581504130638
2025-03-15,97.58454988631605,2.2415557903590515,0.016644207596909197,0.15725011572798542,0.15725011572798542,-0.024825164403623035,0.021906791547486204,0.0006388735980270913,0.24371474433885965,-0.24579673910326338,-0.00044559691667365314
2025-03-16,97.60491177865933,2.23085044227119,0.015326366087630754,0.1489114129818477,0.1489114129818477,0.020361892343274235,-0.010705348087861388,-0.0013178415092784425,0.21060746825371268,-0.2045910147166614,-0.002149550937205952
2025-03-17,97.59886740622557,2.2369523106900377,0.015402039794400857,0.14877824328999398,0.14877824328999398,-0.006044372433763101,0.0061018684188476335,7.567370677010257e-05,0.07382208586886918,-0.07432043714530012,-0.0013791625109934383
2025-03-18,97.55631304101821,2.279197694101225,0.016698325373214994,0.1477909395073439,0.1477909395073439,-0.04255436520735145,0.04224538341118711,0.0012962855788141367,-0.019270951615098397,0.01845673543945603,0.0005296320734076952
2025-03-19,97.51984920705186,2.310438793985239,0.01749130421695767,0.15222069474594332,0.15222069474594332,-0.036463833966351444,0.031241099884014023,0.0007929788437426762,-0.09147205779856904,0.08476907215076812,0.002064822267072712
2025-03-20,97.53885783434616,2.2969965330046636,0.016392939550990162,0.1477526930981873,0.1477526930981873,0.019008627294297753,-0.013442260980575327,-0.0010983646659675078,-0.0550865655531112,0.054219350871504535,0.001535279013191844
2025-03-21,97.55182694392562,2.280664829634621,0.018434828593635696,0.1490733978461223,0.1490733978461223,0.012969109579458404,-0.01633170337004275,0.0020418890426455345,-0.05754810679405864,0.061015830823055506,0.002429494594753591
2025-03-22,97.52888385226987,2.3035328385579232,0.018106679599130523,0.1494766295730829,0.1494766295730829,-0.022943091655747594,0.02286800892330243,-0.000328148994505173,-0.0556660340461832,0.06197704819887173,0.0014624720022213267
2025-03-23,97.55787791161073,2.2733618596065193,0.018435411260720132,0.150324817522026,0.150324817522026,0.02899405934086019,-0.03017097895140397,0.00032873166158960826,-0.047033867048597244,0.04251141733532915,0.0031090451730893774
2025-03-24,97.5092846121594,2.315154349492644,0.01857551842110597,0.15698551992684487,0.15698551992684487,-0.04859329945132629,0.041792489886124606,0.00014010716038583698,-0.08958279406616043,0.07820203880260612,0.003173478626705112
2025-03-25,97.51655349218066,2.3052167401489703,0.01789739453240208,0.16033237313795798,0.16033237313795798,0.007268880021257473,-0.009937609343673603,-0.0006781238887038875,-0.039759548837551506,0.02601904604774541,0.0011990691591870876
2025-03-26,97.57414105642229,2.25596008754458,0.015748354073805922,0.15415050195932567,0.15415050195932567,0.05758756424162925,-0.04925665260439027,-0.002149040458596159,0.05429184937042919,-0.054478706440658886,-0.0017429501431517475
2025-03-27,97.58731454229832,2.241468000797542,0.016349387175735725,0.1548680697284114,0.1548680697284114,0.01317348587602396,-0.014492086747038169,0.0006010331019298022,0.0484567079521554,-0.05552853220712173,-4.355237525443742e-05
2025-03-28,97.64061422257349,2.1940860980726216,0.01548954478714458,0.14981013456674136,0.14981013456674136,0.053299680275173955,-0.047381902724920266,-0.0008598423885911449,0.08878727864787095,-0.08657873156199924,-0.002945283806491117
2025-03-29,97.67661708891279,2.160916259682362,0.015134260251532482,0.14733239115331292,0.14733239115331292,0.036002866339302386,-0.03316983839025944,-0.0003552845356120972,0.14773323664292093,-0.14261657887556112,-0.002972419347598041
2025-03-30,97.69413845767765,2.143171118926165,0.014795542924339492,0.14789488047184682,0.14789488047184682,0.017521368764860767,-0.017745140756197042,-0.00033871732719299025,0.1362605460669215,-0.1301907406803542,-0.0036398683363806396
2025-03-31,97.67938022864746,2.1577072984470393,0.015363041524198921,0.14754943138129753,0.14754943138129753,-0.014758229030192638,0.01453617952087427,0.0005674985998594291,0.17009561648805516,-0.15744705104560452,-0.0032124768969070475
2025-04-01,97.65462980524235,2.1848288359056784,0.01528785085796071,0.14525350799400255,0.14525350799400255,-0.024750423405109245,0.0271215374586391,-7.519066623821145e-05,0.13807631306168844,-0.12038790424329182,-0.0026095436744413714
2025-04-02,97.71971107419336,2.126883412484278,0.013899635389955553,0.13950587793241728,0.13950587793241728,0.06508126895100474,-0.0579454234214003,-0.0013882154680051571,0.14557001777106393,-0.12907667506030185,-0.0018487186838503696
2025-04-03,97.71374996277368,2.1348577909298476,0.013749352786791904,0.13764289350967862,0.13764289350967862,-0.00596111141967981,0.007974378445569474,-0.00015028260316364908,0.12643542047536016,-0.1066102098676942,-0.002600034388943821
2025-04-04,97.72710780165357,2.115928063427398,0.013845549696077528,0.14311858522294826,0.14311858522294826,0.013357838879898054,-0.01892972750244981,9.619690928562401e-05,0.08649357908008426,-0.07815803464522375,-0.001643995091067052
2025-04-05,97.73151660577088,2.113657093958998,0.014078769443628477,0.1407475308264879,0.1407475308264879,0.004408804117304044,-0.002270969468399997,0.00023321974755094975,0.05489951685808592,-0.047259165723364305,-0.001055490807904005
2025-04-06,97.8817204384774,1.9732004016036562,0.012785585268633727,0.1322935746503077,0.1322935746503077,0.1502038327065236,-0.14045669235534164,-0.0012931841749947506,0.18758198079974875,-0.1699707173225089,-0.0020099576557057654
