Date,0
2022-10-06,93.50974637841036
2022-10-07,93.47028308857602
2022-10-08,93.5078191471088
2022-10-09,93.48369490391151
2022-10-10,93.53373136726151
2022-10-11,93.56464335430967
2022-10-12,93.52615155663975
2022-10-13,93.63010511918121
2022-10-14,93.52886469342224
2022-10-15,93.59688880262948
2022-10-16,93.51373908601636
2022-10-17,93.48303389739928
2022-10-18,93.51579405906807
2022-10-19,93.57273160059216
2022-10-20,93.56108846877454
2022-10-21,93.52184803405504
2022-10-22,93.46822270507498
2022-10-23,93.35527017255427
2022-10-24,93.37170473437338
2022-10-25,93.08609698318881
2022-10-26,92.85662349101761
2022-10-27,92.92283118388774
2022-10-28,92.84319789789414
2022-10-29,92.64584020236956
2022-10-30,92.70531684913084
2022-10-31,92.73644482953995
2022-11-01,92.70517945822522
2022-11-02,92.85813174199485
2022-11-03,92.82399965076391
2022-11-04,92.64493763303742
2022-11-05,92.74544413413554
2022-11-06,92.87697172754874
2022-11-07,92.80126119788731
2022-11-08,93.18036597808465
2022-11-09,93.44443773534263
2022-11-10,93.0324177086505
2022-11-11,92.891486894929
2022-11-12,92.97245108275528
2022-11-13,92.97839868697936
2022-11-14,92.97516328162241
2022-11-15,93.02483687437419
2022-11-16,93.12885890715876
2022-11-17,93.21612272788283
2022-11-18,93.16227440802774
2022-11-19,93.13777069008428
2022-11-20,93.3813882613882
2022-11-21,93.37453594730529
2022-11-22,93.38072316317198
2022-11-23,93.27530470247336
2022-11-24,93.16297239480751
2022-11-25,93.16041380718741
2022-11-26,93.1009172292263
2022-11-27,93.15026822977464
2022-11-28,93.19864708550224
2022-11-29,93.03958505697153
2022-11-30,92.91169073965378
2022-12-01,92.93551609139124
2022-12-02,92.88991793156673
2022-12-03,93.08204767821302
2022-12-04,92.97686482737586
2022-12-05,93.0212376225428
2022-12-06,93.00184265817413
2022-12-07,93.11400816979463
2022-12-08,93.01173371822613
2022-12-09,93.05923754501967
2022-12-10,93.04697158843555
2022-12-11,93.0511815914848
2022-12-12,93.03605794432511
2022-12-13,93.01943913579875
2022-12-14,93.08500450779434
2022-12-15,93.13296396379093
2022-12-16,93.37825152368121
2022-12-17,93.32812344793717
2022-12-18,93.3326575512495
2022-12-19,93.30536555577183
2022-12-20,93.21810464913159
2022-12-21,93.20672272474422
2022-12-22,93.18961655688321
2022-12-23,93.16682838207451
2022-12-24,93.1826932310175
2022-12-25,93.1920814158331
2022-12-26,93.18055328506121
2022-12-27,93.1783424281102
2022-12-28,93.24177133861168
2022-12-29,93.21566590588826
2022-12-30,93.21169209476403
2022-12-31,93.203127426884
2023-01-01,93.21066843935068
2023-01-02,93.15673668148747
2023-01-03,93.14203592310571
2023-01-04,92.9964831144314
2023-01-05,93.01758875773312
2023-01-06,92.96455299463203
2023-01-07,92.99401177695138
2023-01-08,92.92289518591734
2023-01-09,92.78184518470755
2023-01-10,92.8039931253227
2023-01-11,92.7386190778298
2023-01-12,92.93465698306025
2023-01-13,93.12469956049213
2023-01-14,93.01610329965698
2023-01-15,92.98476059185147
2023-01-16,92.97141863550519
2023-01-17,93.00847100165153
2023-01-18,93.08729811509056
2023-01-19,93.05415107390327
2023-01-20,93.08220818660202
2023-01-21,93.23868796274492
2023-01-22,93.21949380107147
2023-01-23,93.27853670443858
2023-01-24,93.47783082718213
2023-01-25,93.38986375304293
2023-01-26,93.40048170763428
2023-01-27,93.43125738102633
2023-01-28,93.51774875245599
2023-01-29,93.42831141975209
2023-01-30,93.48677477138371
2023-01-31,93.49291782269404
2023-02-01,93.43540917918534
2023-02-02,93.36695341621474
2023-02-03,93.27959192468558
2023-02-04,93.24077141946579
2023-02-05,93.27474541909343
2023-02-06,93.2827196275895
2023-02-07,93.2057119245323
2023-02-08,93.19916902618483
2023-02-09,93.29985851073704
2023-02-10,93.37968107674747
2023-02-11,93.3391030428941
2023-02-12,93.41246873462646
2023-02-13,93.45238162026425
2023-02-14,93.36666837863316
2023-02-15,93.47202813773877
2023-02-16,93.42574992516877
2023-02-17,93.46378257411985
2023-02-18,93.49195400272572
2023-02-19,93.44594689352645
2023-02-20,93.49026194494267
2023-02-21,93.55655604029579
2023-02-22,93.55122030265699
2023-02-23,93.46286732009531
2023-02-24,93.42949833082889
2023-02-25,93.47618079599349
2023-02-26,93.4031542033899
2023-02-27,93.4192762623862
2023-02-28,93.4296642374852
2023-03-01,93.34475179662186
2023-03-02,93.36122721609247
2023-03-03,93.3597020092188
2023-03-04,93.36755004081726
2023-03-05,93.39973394951735
2023-03-06,93.38809443437292
2023-03-07,93.35273785430844
2023-03-08,93.32844812987989
2023-03-09,93.3270564428211
2023-03-10,93.30979701295871
2023-03-11,93.21906019388186
2023-03-12,93.22551503115687
2023-03-13,93.43298882068713
2023-03-14,93.48544792910573
2023-03-15,93.56860116691476
2023-03-16,93.65621381502098
2023-03-17,93.79536395635581
2023-03-18,93.79849025590225
2023-03-19,93.94401088947467
2023-03-20,94.04737144014334
2023-03-21,93.9031258289956
2023-03-22,93.94770834222203
2023-03-23,93.90631811936638
2023-03-24,93.94272151323622
2023-03-25,93.97034644527136
2023-03-26,93.96914054200649
2023-03-27,93.9900737886754
2023-03-28,93.82941932705326
2023-03-29,93.98554493749333
2023-03-30,93.92469160162517
2023-03-31,93.92120497557669
2023-04-01,93.93359770297104
2023-04-02,93.948986835535
2023-04-03,93.81944367910252
2023-04-04,93.7061593025927
2023-04-05,93.58949152119163
2023-04-06,93.67508385503865
2023-04-07,93.67332538534376
2023-04-08,93.73004005655886
2023-04-09,93.7784940954634
