Date,ETH,SOL,HYPE
2023-02-13,1507.1658935546875,20.79010009765625,
2023-02-14,1556.8751220703125,21.824953079223633,
2023-02-15,1673.7459716796875,23.883901596069336,
2023-02-16,1640.067626953125,22.285951614379883,
2023-02-17,1694.7833251953125,23.166757583618164,
2023-02-18,1691.8194580078125,23.478591918945312,
2023-02-19,1681.4361572265625,24.84075164794922,
2023-02-20,1702.6751708984375,26.181386947631836,
2023-02-21,1658.036376953125,24.948558807373047,
2023-02-22,1643.231689453125,24.18134880065918,
2023-02-23,1651.0738525390625,23.900800704956055,
2023-02-24,1608.3731689453125,23.053035736083984,
2023-02-25,1594.9149169921875,22.523399353027344,
2023-02-26,1640.817138671875,23.256088256835938,
2023-02-27,1634.326416015625,22.692588806152344,
2023-02-28,1605.8951416015625,21.9163875579834,
2023-03-01,1663.4337158203125,22.506431579589844,
2023-03-02,1647.3193359375,21.984878540039062,
2023-03-03,1569.1676025390625,21.39935302734375,
2023-03-04,1566.9239501953125,20.966838836669922,
2023-03-05,1564.46875,20.97858428955078,
2023-03-06,1567.398681640625,20.635011672973633,
2023-03-07,1561.93310546875,20.244731903076172,
2023-03-08,1534.0882568359375,18.421194076538086,
2023-03-09,1438.6607666015625,17.308147430419922,
2023-03-10,1429.1580810546875,18.243642807006836,
2023-03-11,1482.61669921875,18.22584342956543,
2023-03-12,1590.29296875,20.310531616210938,
2023-03-13,1680.3089599609375,20.433712005615234,
2023-03-14,1703.507080078125,20.92803382873535,
2023-03-15,1656.1805419921875,19.29098129272461,
2023-03-16,1677.2154541015625,19.73054313659668,
2023-03-17,1792.485107421875,21.62910270690918,
2023-03-18,1761.65966796875,21.19590187072754,
2023-03-19,1785.5765380859375,21.90340232849121,
2023-03-20,1735.3212890625,22.176464080810547,
2023-03-21,1806.7607421875,22.618267059326172,
2023-03-22,1737.717041015625,21.480485916137695,
2023-03-23,1816.4051513671875,22.216777801513672,
2023-03-24,1752.0447998046875,20.678855895996094,
2023-03-25,1743.7647705078125,20.446645736694336,
2023-03-26,1775.6767578125,20.97551918029785,
2023-03-27,1715.4608154296875,19.921674728393555,
2023-03-28,1772.78564453125,20.4706974029541,
2023-03-29,1793.0018310546875,21.111467361450195,
2023-03-30,1792.7371826171875,20.55104637145996,
2023-03-31,1822.0220947265625,21.170495986938477,
2023-04-01,1813.860595703125,20.97564125061035,
2023-04-02,1795.7081298828125,20.536975860595703,
2023-04-03,1810.297119140625,20.443050384521484,
2023-04-04,1871.005126953125,20.924619674682617,
2023-04-05,1909.114013671875,20.966007232666016,
2023-04-06,1872.922607421875,20.61012840270996,
2023-04-07,1865.6361083984375,20.469940185546875,
2023-04-08,1849.4981689453125,20.036449432373047,
2023-04-09,1859.3878173828125,20.29946517944336,
2023-04-10,1911.20751953125,20.882356643676758,
2023-04-11,1892.189697265625,23.018827438354492,
2023-04-12,1920.68212890625,23.985305786132812,
2023-04-13,2012.6346435546875,24.432308197021484,
2023-04-14,2101.635498046875,24.772722244262695,
2023-04-15,2092.466796875,24.079378128051758,
2023-04-16,2120.005859375,25.361927032470703,
2023-04-17,2076.242919921875,24.55884552001953,
2023-04-18,2104.537353515625,24.852689743041992,
2023-04-19,1936.4034423828125,22.71283531188965,
2023-04-20,1943.09765625,22.181440353393555,
2023-04-21,1849.9998779296875,21.278135299682617,
2023-04-22,1874.2286376953125,21.816287994384766,
2023-04-23,1862.06201171875,21.480138778686523,
2023-04-24,1842.7574462890625,21.391069412231445,
2023-04-25,1866.753662109375,21.92725372314453,
2023-04-26,1866.564208984375,21.28301239013672,
2023-04-27,1908.786376953125,22.34011459350586,
2023-04-28,1892.5128173828125,23.366287231445312,
2023-04-29,1908.9169921875,23.18299674987793,
2023-04-30,1876.92431640625,22.832014083862305,
2023-05-01,1831.954833984375,21.98663330078125,
2023-05-02,1870.789306640625,22.264978408813477,
2023-05-03,1904.65185546875,22.218002319335938,
2023-05-04,1877.7041015625,21.730348587036133,
2023-05-05,1995.0609130859375,22.82611083984375,
2023-05-06,1900.2218017578125,21.974262237548828,
2023-05-07,1873.076416015625,21.844228744506836,
2023-05-08,1849.042724609375,20.65746307373047,
2023-05-09,1848.6031494140625,20.683645248413086,
2023-05-10,1842.4014892578125,20.953710556030273,
2023-05-11,1796.4906005859375,20.234880447387695,
2023-05-12,1808.019775390625,20.911794662475586,
2023-05-13,1796.1148681640625,20.86876106262207,
2023-05-14,1800.5009765625,20.953397750854492,
2023-05-15,1817.5499267578125,21.00718879699707,
2023-05-16,1824.1214599609375,20.679420471191406,
2023-05-17,1821.859619140625,21.06839942932129,
2023-05-18,1801.728515625,20.348695755004883,
2023-05-19,1812.5894775390625,20.349870681762695,
2023-05-20,1820.47802734375,20.285446166992188,
2023-05-21,1804.5313720703125,19.609437942504883,
2023-05-22,1817.5347900390625,19.54204559326172,
2023-05-23,1854.380615234375,20.043182373046875,
2023-05-24,1800.0999755859375,19.223663330078125,
2023-05-25,1805.9537353515625,19.260662078857422,
2023-05-26,1828.689697265625,19.36695671081543,
2023-05-27,1831.1182861328125,20.425233840942383,
2023-05-28,1910.9141845703125,20.7985782623291,
2023-05-29,1893.078125,20.586509704589844,
2023-05-30,1901.026611328125,21.25408363342285,
2023-05-31,1874.1304931640625,20.82450294494629,
2023-06-01,1862.201416015625,20.50221824645996,
2023-06-02,1907.256591796875,21.25759506225586,
2023-06-03,1892.4124755859375,21.15556526184082,
2023-06-04,1890.5135498046875,21.8189754486084,
2023-06-05,1811.828369140625,20.07505989074707,
2023-06-06,1884.494873046875,20.398483276367188,
2023-06-07,1832.39599609375,18.6342830657959,
2023-06-08,1846.3018798828125,18.909475326538086,
2023-06-09,1840.2252197265625,17.37969970703125,
2023-06-10,1752.384765625,15.65610122680664,
2023-06-11,1753.415283203125,15.558775901794434,
2023-06-12,1742.5286865234375,15.196707725524902,
2023-06-13,1739.03759765625,15.018193244934082,
2023-06-14,1650.519287109375,14.486572265625,
2023-06-15,1665.519775390625,14.759472846984863,
2023-06-16,1716.6688232421875,15.30825424194336,
2023-06-17,1727.2041015625,15.650521278381348,
2023-06-18,1720.5775146484375,15.43823528289795,
2023-06-19,1737.659423828125,16.073041915893555,
2023-06-20,1792.1199951171875,16.635231018066406,
2023-06-21,1891.0072021484375,17.25704574584961,
2023-06-22,1872.9429931640625,16.642620086669922,
2023-06-23,1892.862060546875,17.149534225463867,
2023-06-24,1876.0596923828125,16.652862548828125,
2023-06-25,1900.506103515625,16.97138023376465,
2023-06-26,1859.432861328125,16.27002716064453,
2023-06-27,1889.703369140625,16.61964988708496,
2023-06-28,1827.97119140625,15.98684310913086,
2023-06-29,1852.227294921875,17.970457077026367,
2023-06-30,1933.18896484375,18.897321701049805,
2023-07-01,1924.56591796875,18.683902740478516,
2023-07-02,1937.4383544921875,19.453594207763672,
2023-07-03,1955.38916015625,19.240537643432617,
2023-07-04,1936.633544921875,19.14322853088379,
2023-07-05,1910.5880126953125,18.99286460876465,
2023-07-06,1848.636474609375,19.729385375976562,
2023-07-07,1870.6025390625,21.484664916992188,
2023-07-08,1865.53955078125,21.859268188476562,
2023-07-09,1863.009765625,21.3490047454834,
2023-07-10,1880.556396484375,21.31377601623535,
2023-07-11,1878.3360595703125,22.092933654785156,
2023-07-12,1872.11376953125,21.977602005004883,
2023-07-13,2006.511474609375,26.02569580078125,
2023-07-14,1939.3470458984375,26.7357177734375,
2023-07-15,1931.466552734375,27.391355514526367,
2023-07-16,1923.681884765625,27.384082794189453,
2023-07-17,1911.6461181640625,26.872766494750977,
2023-07-18,1897.5992431640625,25.544504165649414,
2023-07-19,1889.0079345703125,26.372352600097656,
2023-07-20,1890.9691162109375,25.375167846679688,
2023-07-21,1892.080078125,25.544267654418945,
2023-07-22,1864.912353515625,24.535053253173828,
2023-07-23,1889.191650390625,24.766815185546875,
2023-07-24,1850.0020751953125,23.38149070739746,
2023-07-25,1857.741943359375,23.279321670532227,
2023-07-26,1872.159912109375,25.177053451538086,
2023-07-27,1860.357177734375,25.099336624145508,
2023-07-28,1874.744873046875,24.84685707092285,
2023-07-29,1881.06884765625,25.168973922729492,
2023-07-30,1861.643798828125,24.261018753051758,
2023-07-31,1856.162353515625,23.720956802368164,
2023-08-01,1871.7921142578125,23.99875259399414,
2023-08-02,1839.0897216796875,23.145721435546875,
2023-08-03,1835.136474609375,22.636049270629883,
2023-08-04,1827.712890625,22.79361915588379,
2023-08-05,1834.9879150390625,22.632204055786133,
2023-08-06,1827.4620361328125,23.18569564819336,
2023-08-07,1826.9388427734375,23.068756103515625,
2023-08-08,1855.807373046875,24.211763381958008,
2023-08-09,1854.297607421875,24.37852668762207,
2023-08-10,1850.75341796875,24.613052368164062,
2023-08-11,1847.1243896484375,24.582860946655273,
2023-08-12,1848.889892578125,24.90673065185547,
2023-08-13,1839.2801513671875,24.24288558959961,
2023-08-14,1844.185791015625,25.142822265625,
2023-08-15,1826.9327392578125,23.89658546447754,
2023-08-16,1805.6590576171875,22.811975479125977,
2023-08-17,1684.9334716796875,21.70997428894043,
2023-08-18,1660.945068359375,21.335493087768555,
2023-08-19,1669.471923828125,21.879037857055664,
2023-08-20,1684.85205078125,21.77327537536621,
2023-08-21,1667.26904296875,21.20825958251953,
2023-08-22,1633.892578125,20.546541213989258,
2023-08-23,1679.2744140625,21.703624725341797,
2023-08-24,1659.944580078125,21.033031463623047,
2023-08-25,1652.93505859375,20.392719268798828,
2023-08-26,1646.3067626953125,20.280424118041992,
2023-08-27,1657.5130615234375,20.78683853149414,
2023-08-28,1652.4573974609375,20.557100296020508,
2023-08-29,1729.7257080078125,21.780763626098633,
2023-08-30,1705.1121826171875,20.834903717041016,
2023-08-31,1645.63916015625,19.735092163085938,
2023-09-01,1628.4912109375,19.327844619750977,
2023-09-02,1637.025390625,19.493743896484375,
2023-09-03,1636.11767578125,19.578746795654297,
2023-09-04,1629.6552734375,19.499408721923828,
2023-09-05,1633.62939453125,20.272384643554688,
2023-09-06,1632.2523193359375,19.62002944946289,
2023-09-07,1647.5982666015625,19.890499114990234,
2023-09-08,1636.1378173828125,19.599044799804688,
2023-09-09,1635.162353515625,19.44607162475586,
2023-09-10,1616.828857421875,18.248830795288086,
2023-09-11,1551.6376953125,17.739166259765625,
2023-09-12,1592.429443359375,17.929826736450195,
2023-09-13,1607.988525390625,18.402999877929688,
2023-09-14,1626.974365234375,18.838306427001953,
2023-09-15,1641.640380859375,19.16884422302246,
2023-09-16,1635.2216796875,19.140369415283203,
2023-09-17,1622.896728515625,18.831628799438477,
2023-09-18,1637.3470458984375,19.657245635986328,
2023-09-19,1643.544677734375,20.03618812561035,
2023-09-20,1622.890625,20.3049373626709,
2023-09-21,1584.3070068359375,19.47907066345215,
2023-09-22,1593.268310546875,19.43814468383789,
2023-09-23,1593.8577880859375,19.47390365600586,
2023-09-24,1580.8533935546875,19.374290466308594,
2023-09-25,1588.3228759765625,19.40414047241211,
2023-09-26,1593.417236328125,19.023286819458008,
2023-09-27,1597.4912109375,19.130022048950195,
2023-09-28,1652.8826904296875,19.957616806030273,
2023-09-29,1667.94384765625,20.300655364990234,
2023-09-30,1671.161865234375,21.3951473236084,
2023-10-01,1733.8104248046875,23.83648681640625,
2023-10-02,1663.6275634765625,23.371700286865234,
2023-10-03,1656.6856689453125,23.55269432067871,
2023-10-04,1647.838134765625,23.144786834716797,
2023-10-05,1611.4764404296875,22.694141387939453,
2023-10-06,1645.83154296875,23.424453735351562,
2023-10-07,1634.51123046875,23.287302017211914,
2023-10-08,1633.548583984375,23.24642562866211,
2023-10-09,1579.806640625,22.118396759033203,
2023-10-10,1567.7130126953125,22.10511589050293,
2023-10-11,1566.2547607421875,22.00741958618164,
2023-10-12,1539.6124267578125,21.300268173217773,
2023-10-13,1552.0894775390625,21.834917068481445,
2023-10-14,1555.2568359375,22.01171875,
2023-10-15,1558.06982421875,21.922027587890625,
2023-10-16,1600.5343017578125,23.98295783996582,
2023-10-17,1565.4395751953125,23.959318161010742,
2023-10-18,1563.7498779296875,23.432138442993164,
2023-10-19,1567.45703125,24.93791961669922,
2023-10-20,1604.6668701171875,27.033674240112305,
2023-10-21,1629.304443359375,29.386228561401367,
2023-10-22,1663.429931640625,29.03668212890625,
2023-10-23,1765.3826904296875,31.850984573364258,
2023-10-24,1784.4375,30.15153694152832,
2023-10-25,1787.3975830078125,32.46306610107422,
2023-10-26,1804.039306640625,32.77549362182617,
2023-10-27,1780.0452880859375,31.73969841003418,
2023-10-28,1776.6181640625,31.653318405151367,
2023-10-29,1795.5460205078125,32.822608947753906,
2023-10-30,1810.088623046875,34.962337493896484,
2023-10-31,1816.458984375,38.51951599121094,
2023-11-01,1847.0897216796875,41.461544036865234,
2023-11-02,1800.6209716796875,40.20756912231445,
2023-11-03,1832.795166015625,39.51976013183594,
2023-11-04,1857.6986083984375,42.346595764160156,
2023-11-05,1894.15771484375,41.23860168457031,
2023-11-06,1899.83740234375,42.12858963012695,
2023-11-07,1888.124267578125,43.09254455566406,
2023-11-08,1889.3223876953125,43.18988800048828,
2023-11-09,2120.56103515625,45.444828033447266,
2023-11-10,2078.289794921875,56.64385223388672,
2023-11-11,2052.7138671875,56.1026611328125,
2023-11-12,2045.18701171875,56.15409851074219,
2023-11-13,2055.265380859375,51.90705108642578,
2023-11-14,1979.0526123046875,56.838375091552734,
2023-11-15,2060.408447265625,65.5344009399414,
2023-11-16,1960.881591796875,57.871402740478516,
2023-11-17,1961.28076171875,58.41593551635742,
2023-11-18,1963.2850341796875,58.512725830078125,
2023-11-19,2013.2044677734375,61.393558502197266,
2023-11-20,2022.2391357421875,56.53383255004883,
2023-11-21,1937.0667724609375,52.00047302246094,
2023-11-22,2064.42529296875,57.588558197021484,
2023-11-23,2062.210693359375,56.599369049072266,
2023-11-24,2081.152099609375,56.86643981933594,
2023-11-25,2084.4130859375,58.84648895263672,
2023-11-26,2063.2861328125,57.6427001953125,
2023-11-27,2027.4173583984375,55.06462097167969,
2023-11-28,2049.338134765625,58.19437026977539,
2023-11-29,2029.92919921875,59.25012969970703,
2023-11-30,2052.55615234375,59.24162292480469,
2023-12-01,2087.139892578125,59.80399703979492,
2023-12-02,2165.7041015625,63.83285903930664,
2023-12-03,2193.691650390625,63.03996658325195,
2023-12-04,2243.2158203125,61.526615142822266,
2023-12-05,2293.841796875,60.99483108520508,
2023-12-06,2231.661376953125,61.902957916259766,
2023-12-07,2357.57958984375,67.83782958984375,
2023-12-08,2358.73193359375,75.00243377685547,
2023-12-09,2341.17529296875,72.25760650634766,
2023-12-10,2352.462646484375,74.70588684082031,
2023-12-11,2224.578857421875,70.36717224121094,
2023-12-12,2202.0380859375,68.54067993164062,
2023-12-13,2260.648681640625,70.76778411865234,
2023-12-14,2316.5791015625,75.62033081054688,
2023-12-15,2219.33740234375,72.36898803710938,
2023-12-16,2226.926513671875,73.47350311279297,
2023-12-17,2196.481201171875,71.00051879882812,
2023-12-18,2217.2734375,74.34716033935547,
2023-12-19,2177.87255859375,72.9897689819336,
2023-12-20,2201.911376953125,82.19123077392578,
2023-12-21,2239.54248046875,93.85481262207031,
2023-12-22,2326.52490234375,98.00369262695312,
2023-12-23,2309.04638671875,107.59423065185547,
2023-12-24,2265.692138671875,112.48521423339844,
2023-12-25,2272.561767578125,121.1464614868164,
2023-12-26,2231.46533203125,112.6767349243164,
2023-12-27,2378.739990234375,107.02379608154297,
2023-12-28,2347.566162109375,102.10456848144531,
2023-12-29,2300.690673828125,106.31151580810547,
2023-12-30,2292.0654296875,101.84508514404297,
2023-12-31,2281.47119140625,101.50582122802734,
2024-01-01,2352.327880859375,109.50868225097656,
2024-01-02,2355.83642578125,106.61122131347656,
2024-01-03,2210.761962890625,98.59443664550781,
2024-01-04,2269.0380859375,105.0775375366211,
2024-01-05,2268.647216796875,99.97879028320312,
2024-01-06,2241.624755859375,93.85771942138672,
2024-01-07,2222.865966796875,89.2763442993164,
2024-01-08,2333.03271484375,97.79044342041016,
2024-01-09,2344.8271484375,99.40918731689453,
2024-01-10,2582.103515625,102.03302001953125,
2024-01-11,2619.619140625,99.90943908691406,
2024-01-12,2524.460205078125,91.72090911865234,
2024-01-13,2576.597900390625,95.73004913330078,
2024-01-14,2472.2412109375,94.13314056396484,
2024-01-15,2511.36376953125,94.49022674560547,
2024-01-16,2587.691162109375,97.62691497802734,
2024-01-17,2528.369384765625,102.0635986328125,
2024-01-18,2467.018798828125,94.2509536743164,
2024-01-19,2489.49853515625,93.38616943359375,
2024-01-20,2469.589111328125,92.56983947753906,
2024-01-21,2453.9130859375,90.84843444824219,
2024-01-22,2310.826416015625,83.62281036376953,
2024-01-23,2240.68603515625,84.27450561523438,
2024-01-24,2233.561767578125,88.73200988769531,
2024-01-25,2217.710205078125,86.88921356201172,
2024-01-26,2267.19970703125,92.44236755371094,
2024-01-27,2267.885986328125,94.16321563720703,
2024-01-28,2257.208740234375,95.93798065185547,
2024-01-29,2317.064208984375,101.56666564941406,
2024-01-30,2344.49365234375,101.47297668457031,
2024-01-31,2282.54443359375,97.0287094116211,
2024-02-01,2303.82470703125,97.84669494628906,
2024-02-02,2308.0380859375,100.44052124023438,
2024-02-03,2296.038330078125,97.8799819946289,
2024-02-04,2289.546142578125,95.47695922851562,
2024-02-05,2298.888916015625,95.54866027832031,
2024-02-06,2372.201904296875,96.86107635498047,
2024-02-07,2423.7451171875,100.97927856445312,
2024-02-08,2419.906494140625,102.78563690185547,
2024-02-09,2487.515625,106.93333435058594,
2024-02-10,2501.228271484375,109.1314697265625,
2024-02-11,2507.570556640625,107.49528503417969,
2024-02-12,2658.115966796875,111.99275207519531,
2024-02-13,2642.185302734375,112.57930755615234,
2024-02-14,2777.90234375,116.97632598876953,
2024-02-15,2824.37890625,113.69940948486328,
2024-02-16,2803.69140625,110.44591522216797,
2024-02-17,2786.672607421875,108.98401641845703,
2024-02-18,2878.998046875,112.17467498779297,
2024-02-19,2943.57470703125,111.4853286743164,
2024-02-20,3013.503662109375,108.45964050292969,
2024-02-21,2970.35546875,105.1252212524414,
2024-02-22,2971.00732421875,101.66979217529297,
2024-02-23,2921.658203125,99.95469665527344,
2024-02-24,2992.385986328125,104.1335220336914,
2024-02-25,3112.697265625,103.4534912109375,
2024-02-26,3178.99365234375,109.91853332519531,
2024-02-27,3244.519287109375,108.3880844116211,
2024-02-28,3385.703857421875,118.05220031738281,
2024-02-29,3341.919677734375,125.71151733398438,
2024-03-01,3435.053955078125,129.9904022216797,
2024-03-02,3422.0498046875,129.70018005371094,
2024-03-03,3490.99365234375,130.45086669921875,
2024-03-04,3630.433837890625,133.194580078125,
2024-03-05,3554.964599609375,125.70671081542969,
2024-03-06,3819.226318359375,130.7420196533203,
2024-03-07,3874.34765625,143.9778594970703,
2024-03-08,3892.06103515625,145.2400360107422,
2024-03-09,3915.4189453125,144.6072540283203,
2024-03-10,3881.193115234375,144.5151824951172,
2024-03-11,4066.445068359375,148.75096130371094,
2024-03-12,3980.273193359375,151.01544189453125,
2024-03-13,4006.45703125,163.83981323242188,
2024-03-14,3883.140380859375,176.67974853515625,
2024-03-15,3735.22021484375,182.96469116210938,
2024-03-16,3522.860107421875,181.88034057617188,
2024-03-17,3642.4130859375,202.12356567382812,
2024-03-18,3517.985107421875,195.9927520751953,
2024-03-19,3157.6181640625,170.0162811279297,
2024-03-20,3513.39306640625,191.54962158203125,
2024-03-21,3492.9912109375,179.2207489013672,
2024-03-22,3333.68798828125,174.36370849609375,
2024-03-23,3336.593994140625,172.90225219726562,
2024-03-24,3454.636474609375,183.57345581054688,
2024-03-25,3590.8837890625,189.0835418701172,
2024-03-26,3587.5048828125,190.69985961914062,
2024-03-27,3500.115234375,186.36146545410156,
2024-03-28,3561.2939453125,189.6216278076172,
2024-03-29,3511.80615234375,192.2279510498047,
2024-03-30,3507.9443359375,194.3855438232422,
2024-03-31,3647.8564453125,202.87413024902344,
2024-04-01,3505.030029296875,192.5678253173828,
2024-04-02,3277.234619140625,181.17225646972656,
2024-04-03,3311.44189453125,185.2486114501953,
2024-04-04,3330.04052734375,183.95811462402344,
2024-04-05,3318.88525390625,174.5015106201172,
2024-04-06,3354.183837890625,178.91534423828125,
2024-04-07,3453.49462890625,179.6498565673828,
2024-04-08,3695.292724609375,180.78477478027344,
2024-04-09,3505.163330078125,172.4136199951172,
2024-04-10,3543.737060546875,173.43736267089844,
2024-04-11,3505.247802734375,172.5763702392578,
2024-04-12,3243.034912109375,153.63546752929688,
2024-04-13,3004.900390625,139.34169006347656,
2024-04-14,3156.94189453125,151.28494262695312,
2024-04-15,3101.600341796875,138.5086212158203,
2024-04-16,3084.920166015625,136.27932739257812,
2024-04-17,2984.7275390625,131.86618041992188,
2024-04-18,3066.027587890625,142.0823974609375,
2024-04-19,3059.278564453125,142.6804962158203,
2024-04-20,3157.627197265625,151.13356018066406,
2024-04-21,3147.28857421875,148.60931396484375,
2024-04-22,3201.652099609375,157.03121948242188,
2024-04-23,3219.91162109375,154.70130920410156,
2024-04-24,3139.80517578125,147.74514770507812,
2024-04-25,3156.509521484375,144.89212036132812,
2024-04-26,3130.164794921875,139.10433959960938,
2024-04-27,3252.168212890625,141.28916931152344,
2024-04-28,3262.774658203125,137.85641479492188,
2024-04-29,3215.428955078125,137.7766571044922,
2024-04-30,3012.286865234375,126.96270751953125,
2024-05-01,2969.78466796875,134.6279754638672,
2024-05-02,2988.16845703125,137.81448364257812,
